Timeratio,evadiff
0,0
0.001669449,0.05
0.001672241,0.16
0.00172117,0
0.001760563,0
0.002079002,0.01
0,0.15
0.002096436,0.03
0.002159827,1.04
0.00170068,0.1
0.001697793,0.07
0.001703578,0.05
0.001669449,0.05
0.00248139,0.04
0.002487562,0
0,0.57
0,3.24
0,0.37
0,0.26
0.001675042,0
0.002283105,1.14
0.001692047,0.4
0.001865672,0.88
0.001669449,0.32
0,0.51
0.001703578,0.01
0.001677852,0.5
0.001712329,0.06
0.001996008,0
0.001669449,0.54
0,0.3
0.002252252,0.09
0,0.29
0,0.16
0,0.34
0,0
0,0
0,0
0,0.19
0,9.91
0.001745201,0.13
0.002096436,2.81
0.002197802,0.81
0.002227171,1.08
0,0.14
0.00204499,0.02
0.001686341,0.02
0.001689189,0.23
0.001689189,0.01
0.001686341,0.17
0,0.69
0,0
0.001677852,0.08
0.001712329,0.29
0.001715266,0.01
0.001718213,0.11
0.00172117,0.54
0.001703578,0.12
0.001669449,0.05
0.001972387,2.95
0.002375297,0.25
0,0
0,0.16
0.002105263,0.07
0,0.05
0.001680672,0.09
0,0.09
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.1
0.001669449,0.25
0.001672241,0.59
0.001782531,0
0.001675042,0.22
0.001677852,0.23
0.001692047,0.21
0.002298851,0
0.002212389,0.17
0.002444988,1.37
0.001669449,0.05
0,0.14
0.001677852,0.24
0.001680672,0.36
0.00170068,0.32
0.001715266,0.3
0.001669449,0.05
0.002057613,0.06
0.001669449,0.54
0.001672241,0.67
0,0.7
0,1.93
0,0
0.001865672,0.3
0.002364066,0.23
0.001680672,0.58
0.001718213,0.69
0.001872659,0.1
0,0.13
0.00209205,0.06
0,0.15
0,0
0,0
0.001669449,0.05
0.001672241,0.01
0.001672241,0.08
0.002004008,0.16
0,0
0.001694915,0.07
0,0.12
0,0.18
0,0.01
0,0.1
0.001669449,0.83
0.001672241,1.3
0.001683502,3.02
0,0.05
0,0.08
0.001669449,0.32
0,0.1
0.001672241,0.27
0.001675042,0.13
0.001677852,0.19
0.001686341,0.19
0,0.54
0,0.29
0.002020202,0.06
0.001669449,0.37
0.001680672,0.33
0.001697793,0.4
0,0.38
0.002237136,0.08
0.002386635,0.22
0.001890359,0.03
0,0.3
0,0.13
0.002074689,0.27
0.001675042,0.07
0.001675042,0.16
0.002237136,5.4
0.001697793,0.25
0.001733102,0.12
0,0
0.001996008,3.75
0.002283105,0.21
0.001733102,1.32
0,0.3
0.002155172,0.24
0.002242152,0
0.002403846,0
0.002272727,0.05
0.0025,0
0,0
0,0
0.001675042,0.52
0.00173913,1.04
0.001748252,0.78
0.00172117,0.08
0.001763668,0.22
0.001669449,0
0,0.22
0,0.1
0,0.54
0,0.32
0.001675042,0.49
0.001692047,0.17
0.001694915,0.24
0.001697793,0.34
0.00203666,0.61
0.002040816,0
0.001686341,0.35
0.001694915,0.16
0.001712329,1.04
0.001672241,0.04
0,0.02
0.001706485,0
0.001941748,1.03
0.001953125,0.01
0.002212389,0.15
0,0.64
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001669449,0.54
0.001672241,0.56
0,0.49
0,0
0,0.47
0.001712329,0.14
0.001821494,8.79
0.001824818,3.64
0.002386635,0.11
0.002475248,1.45
0.00248139,0.52
0.002487562,0.84
0,3.33
0.0025,2.16
0,2.36
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001680672,0.31
0.001694915,0.26
0,1.22
0.002123142,0.46
0,0.07
0.001694915,0.13
0.001689189,0.2
0,0.27
0,0.29
0.00172117,6.35
0,0.19
0.001724138,0.45
0.001727116,0
0.001730104,0
0.001669449,0.09
0.001672241,0.23
0.001675042,0.25
0.00177305,0.31
0.001865672,1.2
0.001766784,0.39
0.00245098,0
0.001669449,0.06
0,0.07
0.001689189,0.24
0.00170068,0.12
0.00172117,0.3
0.001703578,0.16
0,0.24
0.001669449,0.05
0.001669449,0.05
0,0.01
0,0.02
0.002487562,0.61
0,0.08
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001669449,0.05
0,0.01
0.001680672,0.09
0.002028398,0.4
0.00203252,0.11
0,0
0.002380952,0.12
0,1.33
0.001718213,0.16
0.00172117,0.56
0,0.08
0,0.3
0.001669449,0.21
0.001672241,2.12
0,0.33
0,0.55
0.001675042,1.38
0.001709402,2.42
0.001712329,3.96
0,4.04
0.001675042,0.04
0.001677852,0.47
0.001694915,0.22
0.001862197,1.51
0.002074689,0.2
0,0.04
0,0.38
0,0
0,0.08
0.001669449,0
0.001677852,0.16
0,0.17
0,0.09
0.001709402,0.12
0.001730104,0.06
0.001964637,0.33
0,0
0,0.17
0,0
0,0
0,0
0,0
0,0
0.001669449,0.3
0.001672241,0.19
0.001675042,0.57
0.001694915,0.34
0.001697793,0.11
0.001779359,0.25
0.001949318,1.94
0,0.02
0,0.13
0.001686341,0.46
0,0.2
0,0.43
0.00177305,0.23
0.002173913,0
0.002178649,0
0.002222222,0
0.002227171,0
0.001669449,0.05
0.002004008,0.92
0.002212389,0.02
0,0.16
0,0.15
0.001883239,0.03
0.001865672,0.17
0.001904762,0.15
0.002277904,0.38
0.002283105,0.05
0.002375297,0
0.002392344,0
0.001675042,0.01
0,0.2
0,0
0.001683502,0.2
0.001669449,0
0.001855288,0.57
0,0.22
0,6.43
0.001669449,0.47
0.001672241,0.5
0.001683502,0.19
0.001841621,0.17
0.001879699,2.87
0.001680672,0.08
0.001848429,0.02
0,0.78
0,0.38
0,0.05
0.001669449,0.33
0.001675042,0.09
0.001992032,3.15
0.002150538,0
0.001733102,0.25
0.001841621,0.15
0.00203666,0.14
0.002352941,0.09
0.002380952,0
0.001669449,0.27
0,0.6
0,0.94
0,0.13
0.001669449,0.06
0.001672241,0.21
0.001675042,0.16
0.001689189,0.16
0.001727116,0.29
0.001736111,0.45
0,3.67
0.002109705,3.38
0,0.02
0.001715266,0.38
0,0.01
0,1.01
0,3.9
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.3
0.001669449,0.17
0,0.05
0.001669449,0.86
0.001672241,1.26
0.001733102,0.02
0,0.24
0,0
0,0
0,0
0,0.63
0,0.88
0,1.05
0,0.22
0.001675042,0.15
0.001680672,1.2
0.00173913,0.07
0.001763668,0.45
0,0
0.001669449,0.05
0.002057613,0.26
0.001694915,0.15
0.001727116,0.27
0.002012072,0.46
0.002262443,0.06
0.002057613,0.09
0.002207506,0.19
0,0
0,0
0,0.66
0.001669449,0.27
0.001672241,0.54
0.001675042,0.36
0,0.11
0.001724138,0.07
0.002012072,0.07
0.001672241,0.01
0.001683502,0.15
0.001893939,0.18
0.001923077,0.25
0,0.4
0.001694915,0.46
0.001795332,2.9
0.001926782,0.05
0.001879699,0
0,0
0,0
0.001818182,0.08
0.002109705,0.18
0,0.05
0,0
0,0
0,0
0,0
0.001669449,0.54
0.001677852,0.08
0.001680672,0.16
0.001945525,0.41
0.001669449,0.37
0.001672241,0.19
0,0
0.001669449,0.45
0.001672241,0
0.001675042,0.07
0.001712329,0.72
0.002463054,0
0.001808318,0.13
0.001919386,0.04
0.001923077,0.18
0.002028398,0.58
0.002463054,0
0.001675042,0.01
0,0.32
0,2.58
0.001669449,0.54
0.001675042,0.05
0.001686341,1.25
0.001669449,0.63
0.001672241,0
0.001675042,0.18
0.001782531,0.8
0,5.52
0.001672241,0.07
0.002403846,0.16
0,0.04
0,0.06
0,0.08
0,0.29
0,0
0,0.29
0,0.16
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001760563,0.2
0,0.11
0.002202643,0.13
0.001669449,0.3
0.001672241,0.19
0.00177305,0.82
0,0.1
0.002463054,0
0,0.95
0.001675042,0.28
0.002164502,0.08
0.002169197,0.28
0.002331002,0
0.001808318,0
0.001824818,0
0.001680672,0.12
0.002028398,0.05
0.001677852,0.08
0.001675042,0.81
0,0.06
0.002267574,0.37
0.001669449,0.05
0.001672241,0.01
0.001675042,0.16
0.001677852,0
0.001683502,0
0.00170068,0.1
0.001692047,0.01
0.001675042,0.09
0.001697793,0.14
0.00170068,0.6
0.002252252,0
0.001669449,0
0.001672241,0.08
0.001672241,0.21
0.001675042,0.89
0.00170068,0.55
0,1.09
0.002232143,0.54
0.002398082,0
0.002475248,0
0.001675042,0.17
0.001669449,0.05
0.001672241,0.01
0.001712329,0.26
0.001821494,0.17
0.002487562,0.42
0.002493766,0.5
0.002105263,0.86
0.002207506,0
0.001795332,0.34
0.001855288,0.06
0.002415459,0
0,3.69
0.001706485,0.25
0.001818182,0.77
0.001792115,0.59
0.001834862,5.82
0.001901141,0.25
0.002257336,2.28
0.002066116,0.22
0,1.07
0,0.76
0.001669449,0.37
0.001689189,0.62
0,3.37
0.001677852,0.13
0.001677852,0.07
0,0.63
0.001669449,0
0.001677852,0
0.001692047,0.14
0.001782531,0.15
0.001785714,0.06
0.001934236,0.17
0.001680672,0.06
0.001811594,0.15
0.001669449,0.47
0.001727116,0.22
0.002132196,0.59
0,0.05
0,0
0,0.24
0.001672241,0.52
0.001763668,0.55
0.001694915,0.04
0.002369668,1.9
0,0
0,0.54
0.001718213,0.16
0.002079002,0
0.001675042,0.13
0.001715266,0.83
0.002118644,11.59
0.001706485,0
0.001703578,2.07
0.001949318,0.33
0.001964637,0.41
0.00204499,3.3
0.002415459,0
0.001669449,0.05
0.002057613,0.33
0.001901141,0.09
0.001680672,0.01
0.001727116,0.06
0.001968504,0.06
0.001992032,0.05
0.002008032,0.74
0.002016129,5.54
0.002024291,0
0.0025,0
0.002028398,0
0.00203252,0
0.00203666,0
0,0
0,0
0,0
0.001669449,0
0.001680672,0.19
0.002325581,0.02
0,0.19
0.001834862,2.1
0.002024291,0.51
0,0.32
0,0.69
0,0
0,0
0.001727116,0.22
0.002444988,0.25
0.001669449,0.05
0.001672241,0.01
0.001865672,0.11
0.001972387,0.02
0,0
0.001709402,0.08
0,0.07
0,0.32
0.002016129,2.77
0.001669449,0.3
0.001672241,0.23
0.001672241,0
0.00174216,0.52
0.001855288,0.04
0.002123142,0.05
0,0.27
0.002,0.01
0.001689189,0.46
0.001769912,2.54
0.001908397,0.64
0.001908397,0.18
0,0.52
0.001675042,0.71
0.001769912,0.67
0.002262443,1.4
0.001669449,0.05
0.001669449,0.04
0.001672241,0.1
0,1.09
0,0.12
0,0.06
0,0.11
0.001675042,0.04
0,0.04
0.001669449,0
0,0
0.001763668,0.44
0.001923077,0.85
0,0.07
0.00234192,0.45
0.002463054,0.17
0.00248139,0
0.001760563,0
0,0
0,0
0.001727116,0.74
0.002096436,7.61
0.002178649,0.25
0.00245098,0
0,2.17
0.001669449,0.27
0.001669449,0.04
0.001703578,2.22
0,0.24
0.001808318,0.07
0.001718213,0.01
0.00172117,0.19
0,0.26
0,0.34
0.001669449,1
0.001805054,1.3
0,0.29
0.001669449,0.32
0.001672241,0.1
0.001675042,0.27
0.001727116,0.69
0.001730104,1.26
0.00174216,0.09
0.001930502,0.09
0,0.17
0,0
0,0
0.001675042,0.01
0.001677852,0.14
0.001680672,0.06
0.002242152,0.1
0.001709402,0.34
0.001785714,0.03
0.001669449,0.37
0,0.23
0,0.05
0.001683502,0.12
0.001692047,0.07
0.001785714,0.05
0,0.75
0.001669449,0.05
0,0.01
0,0.05
0.001675042,0.33
0,0.09
0.001686341,0.46
0.00173913,2.19
0.001669449,0.1
0.001672241,0.24
0.001677852,0.44
0.001697793,0.04
0.001683502,0.77
0.001669449,1.05
0.001669449,1.8
0.001805054,0.11
0.001669449,0.7
0.001672241,1.29
0.001675042,0.18
0.001686341,0.25
0.001689189,0.01
0.001692047,2.17
0.001694915,0.5
0.00172117,2.3
0,0.3
0.001669449,0.19
0.001760563,0.12
0.001976285,0.19
0,0.18
0,0
0,0
0.001730104,0.06
0.001712329,0.14
0.001715266,0.13
0.001736111,0.19
0.001748252,0.32
0.001811594,0.37
0.002012072,0.83
0.001669449,0.3
0.001697793,0
0.001669449,0
0.002392344,8.05
0.001669449,0.02
0.001692047,0.11
0.001845018,4.15
0.001808318,0.01
0,0.08
0.001689189,0.03
0,0
0.001709402,0.09
0.002352941,7.72
0.001669449,0.05
0,0.01
0.001669449,0.05
0.001776199,0.12
0.002475248,0
0.002398082,0.55
0,0.01
0,1.12
0,0.43
0,0
0,0
0,0
0,0
0.002109705,0.04
0.001669449,0.41
0.001872659,1.58
0.001680672,0.01
0.001683502,0.89
0.001686341,0.79
0.001757469,0.88
0.001845018,0.02
0.00204499,0.36
0.00203252,0.51
0.002136752,0.45
0,0.66
0.001680672,0.01
0.001683502,0.13
0.002020202,0.71
0.002293578,0.02
0.002066116,0.31
0.001675042,0.19
0,0.13
0.001677852,0.12
0.001814882,0
0,0.05
0.001669449,0
0.001672241,0.15
0.001680672,0.14
0.001675042,0.04
0,0.18
0,0.01
0,0.13
0.001675042,0
0.001677852,0.01
0,0.07
0.001680672,0.13
0.001715266,0.06
0.001751313,0.07
0,0.82
0.001855288,0.04
0.002347418,0
0.002262443,0
0.001669449,0.08
0,0
0.001680672,0.26
0.001730104,0.03
0.002105263,0.37
0,0
0.001934236,0
0.001953125,0
0.001669449,0.54
0,0.08
0.001675042,0.16
0.001801802,2.49
0.001669449,1.05
0.001672241,0.37
0.001675042,0.04
0.001677852,0.25
0.001680672,0.06
0.001683502,0.26
0.001686341,0.09
0,0
0,0
0,11.35
0,0.05
0,1.36
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001675042,0.6
0,0.01
0,59.35
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001677852,0.05
0.001748252,1.5
0.001818182,0.11
0.001669449,0.01
0.001672241,0.05
0.001706485,0.05
0,1.51
0.002150538,0.16
0.002212389,0.13
0.001672241,0.09
0.001675042,0
0,0.95
0.001669449,0
0.001692047,0.5
0,0.19
0.001669449,0.13
0,0.19
0,0.05
0.001736111,0.03
0.001838235,0.16
0,0.07
0.001669449,0.05
0.001680672,0.03
0,0.1
0.001718213,0.36
0.001769912,0.15
0.001785714,0
0,0
0,0.1
0,0
0.001683502,0.19
0.001760563,0.19
0.001672241,0
0.001736111,0.43
0,0.02
0,8.71
0.001675042,0.1
0.001782531,0.18
0.001785714,0.25
0.00204499,0
0.002070393,0
0.001751313,0.16
0.001754386,0.02
0.001724138,0.05
0,0.12
0,0.04
0,0.17
0.001795332,0.32
0.00170068,0
0.001760563,0.12
0.001893939,0.16
0.002314815,0.86
0,0.01
0.002352941,0.09
0.001669449,0.97
0.001672241,0.09
0.001680672,1.17
0.001745201,0.31
0.001733102,0.29
0.00170068,0.19
0.001801802,0.28
0,0.21
0,1.37
0.001669449,0.05
0.001669449,0.04
0.001697793,0.01
0.001858736,0.07
0,0.13
0.00174216,0
0,1.08
0,0.91
0,0.79
0,0.54
0.001675042,0.3
0,0.09
0.001727116,0.92
0.001893939,0.23
0.001879699,1.22
0.001883239,0.64
0.001934236,0.18
0.001893939,0.13
0,0.16
0.001675042,0.73
0,0.26
0.002,1.51
0.001669449,0.14
0.001706485,0.07
0.001908397,0.05
0,0.05
0.001669449,2.1
0.001672241,0.19
0.001686341,0.56
0.001715266,0.24
0,0.02
0.001872659,0.37
0.002444988,0.77
0.001669449,0.11
0.001677852,0.97
0.001709402,3.54
0,0.23
0,0.89
0,0.1
0,2.77
0,0.34
0,0.16
0,0.12
0.001669449,0
0.001675042,0.13
0,0.08
0.001686341,0.08
0.00245098,0.06
0.001669449,0
0.001680672,0.09
0.001811594,0.14
0,0
0,0
0.001694915,0.07
0.001694915,0.24
0.001795332,0
0,0
0.001712329,0
0.001908397,0.08
0.00172117,0.19
0.001683502,0.02
0.001712329,0.1
0.001669449,0.21
0,0.45
0.001703578,0.38
0.001669449,0.05
0,0.04
0.001672241,0.1
0.001669449,1.78
0.001798561,0.03
0.001801802,0.24
0,0.08
0,0.01
0.002136752,0.02
0,0.19
0.001697793,0.12
0.00170068,0.47
0,0.07
0.001669449,0.37
0.001672241,0.13
0,0.02
0.001686341,0
0.001724138,1.09
0.001727116,0.26
0.002132196,1.31
0.002314815,1.06
0.002262443,0.3
0.001669449,0.05
0.001751313,0.11
0.001828154,3
0,1.38
0.001669449,0.31
0,0.26
0.001821494,0.73
0.001828154,0.21
0.001834862,0.08
0.001879699,0.07
0.001992032,0
0.001883239,0
0.002040816,0
0.001930502,0
0.00204499,0
0.002096436,0.1
0.002016129,0.13
0.001689189,0.11
0,0.99
0.002369668,0.28
0.002375297,1.4
0.002380952,13.17
0.002469136,0.06
0.001677852,0.14
0.001805054,1.45
0,0.06
0,0
0,0
0,0
0,0
0.001669449,0.44
0,0.15
0.001834862,0.17
0.001669449,0.01
0.001669449,0.17
0.001712329,0.12
0,0.02
0.001785714,0.05
0,0.04
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001669449,0.37
0.001763668,0.28
0.001795332,0.01
0.002004008,1.91
0,4.3
0,0
0.001669449,0.33
0.001686341,0.69
0.001724138,0.7
0.001785714,0.14
0.002164502,0.06
0,0
0.001669449,0.05
0.001727116,0.44
0.00177305,0.03
0.002105263,0.19
0.001675042,0.08
0.001718213,0.1
0,0.04
0,2.64
0,0.59
0.001811594,0.18
0,1.97
0.002202643,0.15
0.001675042,0.13
0,0.05
0.001715266,0.22
0.001821494,0.06
0,0.07
0.001838235,0.1
0,0.21
0.001669449,0.2
0.001672241,0
0.001675042,0
0.001677852,0.12
0.001680672,0.01
0.001686341,4.93
0.001675042,0.09
0.002061856,0.16
0,0.03
0,0.21
0,0.76
0,0.08
0,1.81
0,0.54
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001675042,0.27
0.001715266,0.11
0.002314815,0.21
0.001669449,0.33
0,0.09
0,0.09
0.001683502,1.68
0.001689189,0
0.001692047,0.07
0.00170068,0.11
0.002309469,0.36
0.002283105,0.47
0,0.01
0,0.07
0.001669449,0.05
0.001686341,0.04
0.001689189,0.69
0,0.18
0.001736111,0.2
0.001769912,1.03
0.001912046,0.14
0.001869159,0.35
0.001915709,0.05
0.001669449,0
0,0.13
0,0.08
0.001672241,0.13
0,0.17
0,0.27
0.001680672,0.43
0.001683502,0.14
0.001677852,0.23
0.001680672,0.21
0.001694915,0.03
0.001686341,0.05
0.001730104,0.21
0,0.03
0.001675042,0.05
0.001686341,0.24
0.001782531,0.35
0,0.23
0.001904762,0.24
0.002020202,0.31
0.001675042,0.72
0,0
0.002057613,0
0.002183406,0.27
0,0.12
0,0
0,0
0,0
0,0
0.001776199,0.23
0,0.2
0,0.57
0.001683502,0.06
0.001686341,0.13
0,0.14
0,0.05
0.001754386,0.58
0.00210084,0.13
0.001669449,0.05
0.001669449,0.04
0,1.09
0.001675042,0.1
0,4.3
0.001960784,1.45
0.002386635,0.24
0.002392344,0.65
0.002457002,0.32
0.002463054,0.01
0,0
0.00248139,0
0,0
0.002487562,0
0.002493766,0
0,0
0,0
0.001776199,0.28
0.001779359,2.24
0.001782531,0.73
0,0.25
0.001669449,0.05
0,0.13
0,0.17
0,0
0.001677852,0
0,0.06
0.001715266,0.18
0,0
0.001680672,0.37
0.001876173,5.54
0.002212389,0.76
0.001960784,0.14
0.001976285,0
0.001988072,0
0.002369668,0
0.001669449,0.05
0.001680672,1.22
0.001683502,0.13
0.001697793,7.88
0.001669449,0.43
0.001709402,0.06
0.00172117,3.85
0.002173913,0.67
0.002136752,0.24
0.001953125,0.32
0.001757469,0.55
0.001919386,0.22
0.001669449,0.28
0,0.42
0,0.14
0.001677852,0.27
0,0.01
0.001709402,0.03
0.001785714,0.02
0.002336449,0.01
0,0
0.001669449,0.19
0,0.31
0,0.27
0,0.02
0.001669449,0.13
0.001697793,0.46
0.001718213,0.5
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.00243309,0.12
0.001669449,0.63
0.001669449,0.08
0.002132196,0.5
0.001715266,0.1
0.001821494,0.07
0.001824818,0.17
0,1.37
0,0
0.001897533,0.12
0.001923077,0.06
0.001976285,0.23
0.002217295,0.05
0,0.12
0,8.51
0,0
0,0
0,0
0.001672241,0.17
0.001715266,0
0,0.38
0.001669449,0.04
0.001912046,0.48
0.001686341,0.14
0.001709402,0.02
0,0.19
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001669449,0.41
0.001672241,1.92
0.001675042,2.11
0.001706485,0.23
0.001821494,5.49
0.001824818,2.38
0.001996008,5.16
0.002040816,0.13
0,0.07
0.002375297,0.17
0.002380952,0.02
0.00248139,0.53
0.002386635,0.45
0.0025,0
0.002475248,0
0,0.78
0.001862197,0.82
0.002040816,0.16
0.00248139,3.14
0.001669449,0.05
0.001697793,1.4
0.001904762,0.17
0.002314815,0.24
0,0
0,0
0.001677852,0
0,6.78
0,0.04
0,0.22
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001751313,0.1
0.001893939,0.27
0.00204918,0
0.001912046,0.32
0.002188184,0.01
0.002331002,0.59
0.002403846,0
0,0.33
0,0.13
0,0.52
0,0.26
0,0.82
0,0.17
0.001669449,0
0,0.14
0.001672241,0.03
0.001675042,0
0,2.46
0.002257336,0.35
0.002262443,0.1
0,0.07
0.001669449,0.45
0.001677852,0.9
0.002212389,0
0.001683502,0.06
0.001893939,0.61
0.001996008,0.32
0.001669449,0.42
0.001672241,0
0.001675042,0.4
0.001901141,0.29
0.002380952,0.04
0.002398082,0
0.002409639,0.11
0,0
0,0
0,0
0.001669449,0.13
0.001672241,0.13
0.001675042,0.28
0.001677852,0.29
0,0.28
0.00172117,0
0.001805054,0.4
0.001709402,0.23
0,0.1
0,0.71
0.001754386,1.91
0.001798561,0.17
0,3.7
0.002164502,0.12
0.002178649,0.78
0.001675042,0.11
0,0.27
0.001745201,0.38
0.00174216,0.4
0,0
0.001692047,0
0.001715266,0.23
0.001686341,0
0.001689189,0.17
0.001669449,0.3
0.001727116,0.54
0.001763668,1.22
0,0.01
0.001683502,0.31
0.001686341,0.21
0.001683502,0.36
0.00174216,0.06
0.002074689,0.2
0,0
0,0
0,0
0,0
0,0
0,0
0.001669449,0.32
0,0.43
0,0.22
0,3.73
0,0.3
0.001748252,0.32
0.001945525,0.07
0.00204918,0.14
0,0.25
0,0.01
0.001683502,0.11
0,0.44
0,0.72
0.001686341,0
0.001669449,1.7
0.00173913,0.2
0.00174216,0.17
0,0
0.00203666,0
0.002188184,0
0.001672241,0.15
0.001683502,0
0.002040816,0.34
0.00228833,1.3
0,0.45
0.002358491,0.09
0,0.3
0.001669449,0.66
0.001672241,0.77
0.001703578,0.2
0.00209205,0.29
0.001972387,0
0.001689189,0.52
0.001718213,0.31
0.001672241,0.09
0.001694915,0.04
0.001745201,1.21
0,0.3
0.001808318,0.04
0.001779359,0.03
0,0.12
0.001912046,0
0.002040816,0
0.001915709,0
0,0
0.001919386,0
0.00204499,0
0.001923077,0
0,0
0,0
0.001669449,0
0.001766784,0.04
0,0.12
0.002057613,0
0.001712329,0.31
0.002118644,0.03
0.002272727,0
0.001788909,0.66
0.002277904,0
0.001792115,0
0,0.03
0,0.03
0.002409639,0
0.001669449,0.3
0.00173913,0.54
0.00174216,0.24
0,0.33
0.001675042,0.01
0.001779359,0.17
0.001669449,0.04
0,0.21
0.001703578,0.17
0.001706485,0.11
0,0.07
0.001869159,0.25
0.002380952,0.04
0.001760563,0.2
0.001811594,0.99
0,0.22
0.001988072,0
0.00209205,0
0.002105263,0
0.002109705,0
0.00210084,0
0.002114165,0
0.00212766,0
0,0.49
0.002469136,0.17
0.001980198,0.36
0.001669449,0
0.002257336,5.36
0.00170068,0.12
0.002169197,0.99
0.002212389,1.46
0.002217295,4.66
0.001669449,0.01
0.001715266,0.19
0.001872659,0.25
0.001915709,0.28
0,0.07
0,0.25
0,0.05
0.001669449,0.05
0.001675042,0.56
0.001694915,0.05
0.001672241,0.07
0.001689189,0.08
0,0.49
0.001694915,0.5
0.00170068,0.04
0.00172117,4.58
0.001776199,0.06
0,2.23
0.00177305,2.52
0,0.05
0,0
0,3.38
0.001692047,0.1
0.001689189,0.3
0.001736111,0.04
0.001757469,2
0,0.01
0.001669449,0.32
0,0.1
0,0.83
0,0.06
0.001686341,0.22
0,0.12
0,0.41
0.001709402,0.76
0.001745201,0.03
0.001769912,0.12
0,0.38
0,0
0,0
0.001672241,0.15
0.001680672,0.32
0.002403846,0.57
0.001669449,0.3
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.001697793,0.04
0.001694915,0.24
0,0.46
0.001845018,0.07
0.002403846,0.02
0.001669449,0
0.001672241,0.09
0,0.39
0.001862197,0.31
0,0.02
0,0.05
0.001745201,0
0.001677852,0.05
0.001683502,0.07
0,3.96
0.001675042,0.05
0.001672241,0.58
0.001683502,0
0.001694915,0.83
0.001733102,0.5
0.001677852,0
0.001683502,0
0.001680672,0.32
0,0.48
0,0.09
0.001754386,0.23
0.002123142,0.06
0,0
0.001736111,0.09
0.002192982,0.25
0.002314815,0.78
0,0.18
0,66.7
0,67.18
0.001675042,0.1
0.002392344,1.54
0.001988072,0.79
0.001669449,0.32
0.001675042,0.09
0.001669449,0.05
0.001669449,0.45
0.001669449,0.37
0.001672241,0.19
0,0.15
0.001872659,0.11
0,0.31
0,0.27
0,0.61
0.001697793,0.25
0.001709402,0.11
0.001706485,0.6
0,0.01
0.001821494,1.59
0.002183406,0.01
