Color,Timeratio,TimeInt,MoveNumber,eva,Termination,Piece
1,3.921568627,20,18,11.68,0,Bishop
1,2.304147465,5,34,-12.05,0,Queen
1,1.141552511,5,32,-14.32,0,King
0,33.33333333,3,43,-10.08,1,Rook
1,27.87456446,80,31,-0.31,0,Rook
1,0.549450549,1,37,-0.36,1,King
1,13.33333333,2,62,-55.98,1,King
0,3.403141361,13,13,10,0,Knight
0,42.85714286,3,53,-0.2,1,Queen
1,15.25423729,9,25,-13.62,0,Rook
1,0.724637681,2,31,-14.83,0,Rook
0,0.642398287,3,44,10.05,0,Rook
1,0.74906367,2,30,-9.98,0,Knight
0,14.86486486,11,36,9.99,0,Queen
0,0.455580866,2,27,-15.53,0,Rook
0,1.433691756,4,28,10.67,1,Pawn
0,2.293577982,10,13,13.54,0,Bishop
0,6.467661692,26,23,24.93,1,Rook
0,0.172413793,1,11,18.3,0,Bishop
1,0.647948164,3,17,-7.3,0,Queen
0,0.877192982,3,43,10.11,0,Pawn
0,1.162790698,5,32,10.7,0,Queen
1,1.550387597,4,28,-8.92,0,Rook
0,0.462962963,2,32,67.87,0,Rook
1,1.095890411,4,33,-22.13,1,Rook
0,1.898734177,3,36,8.77,0,Queen
1,0.787401575,1,63,-57.87,0,Pawn
0,1.438848921,6,24,11.77,0,Queen
0,5.309734513,18,16,0.74,0,Pawn
0,10.3117506,43,13,-6.9,1,Rook
0,3.592814371,6,32,4.44,0,Queen
1,0.930232558,2,39,-9.54,0,Rook
0,0.996677741,3,32,0,0,Queen
1,4.166666667,1,56,-9.15,0,Pawn
1,1.030927835,1,33,-8.41,0,Knight
0,0.517241379,3,14,6.85,0,Pawn
0,1.146131805,4,29,72.25,0,Queen
1,0.904977376,4,33,-9.39,0,Bishop
0,0.190114068,1,9,15.51,0,Knight
0,20,7,49,0,1,King
0,4.521276596,17,26,7.44,0,Knight
0,2.325581395,9,34,9.37,0,Queen
0,15.4494382,55,16,-0.51,1,Pawn
1,9.180327869,28,22,-6.23,0,Knight
1,2.074688797,5,41,-9.85,0,Pawn
0,1.863354037,9,14,-11.11,0,Knight
0,5.02283105,11,26,12.46,0,Knight
0,0.775193798,4,22,14.09,0,Knight
1,24.32432432,9,34,7.23,0,Rook
0,11.01321586,25,37,6.19,0,Queen
1,50,1,67,0,0,Queen
0,0.810810811,3,29,11.61,0,Queen
0,0.789473684,3,24,8.3,0,Bishop
1,3.666666667,11,18,-13.18,0,Bishop
0,0.941619586,5,19,7.17,0,Rook
0,2.240896359,8,22,13.31,0,Knight
0,0.884955752,3,37,-62.02,0,King
1,0.437636761,2,25,19.25,0,Bishop
1,0.202020202,1,22,12,0,King
0,0.187265918,1,22,12.48,0,Queen
0,0.445434298,2,38,67.3,0,Rook
1,1.923076923,8,27,-10.53,0,Queen
0,0.46728972,2,23,15.75,0,Bishop
1,1.052631579,2,38,-11.36,0,Queen
0,0.623700624,3,29,9.04,0,Queen
0,0.664451827,2,52,63.01,0,King
0,0.674157303,3,41,-2.53,1,King
0,6.512605042,31,17,6,0,Knight
1,0.512820513,1,49,-62.09,0,Queen
1,0.74906367,2,35,-8.84,0,Rook
0,0.557620818,3,17,11.19,0,Queen
1,2.44648318,8,31,-1.71,1,Queen
0,1,3,27,8,0,Queen
1,0.621118012,3,47,0,0,Rook
0,1.590106007,9,12,-7.76,0,King
0,3.636363636,2,48,0,0,Queen
1,1.136363636,6,9,-0.19,0,Pawn
0,18.4501845,50,32,-14.35,0,Knight
1,2.028985507,7,28,9.31,0,Rook
1,1.703163017,7,24,-8,0,Rook
0,0.285714286,1,28,14.62,0,Knight
1,0.588235294,2,49,0,0,King
1,5.454545455,9,35,-9.75,0,Queen
1,0.687285223,2,37,-12.25,0,Bishop
0,0.253807107,1,21,15.23,0,Pawn
1,1.746724891,8,27,-0.52,0,Knight
1,0.380952381,2,8,2.82,0,King
0,2.461538462,8,32,14.21,0,King
0,0.911854103,3,24,24.16,0,Bishop
1,1.298701299,5,18,-19.23,0,Queen
0,1.19047619,4,42,10.32,0,Queen
1,0.323624595,1,47,-14.59,1,Pawn
0,7.432432432,22,25,-9.11,0,Queen
0,1.686746988,7,21,9.65,0,Bishop
1,0.465116279,2,21,-11.69,0,Queen
0,1.56555773,8,19,16.14,0,Bishop
1,0.348432056,2,13,-6.58,0,Queen
0,6.324110672,16,21,13.18,0,Rook
1,0.949367089,3,31,6.46,0,Rook
1,4.291845494,20,18,8.68,0,Rook
1,0.740740741,4,11,10.69,0,Queen
0,3.606557377,11,23,10.85,0,Knight
0,1.886792453,1,64,0,0,Queen
1,3.370786517,3,30,-7.31,1,Rook
0,6.25,1,59,-0.38,1,Rook
0,1.954397394,6,37,7.67,0,Queen
1,0.668151448,3,29,-12.36,0,Pawn
1,18.3127572,89,6,0.59,1,Knight
1,2.472527473,9,20,-8.69,1,Knight
0,1.630434783,6,23,-6.52,0,Queen
0,19.49458484,54,23,-6.46,1,Pawn
0,9.433962264,5,37,3.58,1,Queen
1,4.201680672,15,24,4.82,1,Knight
1,1.851851852,4,40,-14.56,0,Rook
1,0.717703349,3,23,-9.27,0,Bishop
0,0.216450216,1,28,8.06,0,Knight
1,1.069518717,2,31,-13.98,0,Pawn
0,12.30769231,16,30,-5.63,0,Queen
0,1.716738197,4,42,5.71,1,Rook
0,2.507836991,8,36,1.22,1,Knight
0,0.772200772,2,34,6.38,0,Bishop
0,0.203665988,1,13,-9.97,0,Pawn
0,8.641975309,14,35,4.85,0,Rook
1,0.584795322,3,21,8.75,0,Knight
0,2.822580645,7,25,13.71,0,Queen
0,1.253918495,4,29,8.54,0,Rook
0,33.33333333,1,52,-63.02,0,Pawn
0,1.231527094,5,29,-14.7,0,King
1,1.686746988,7,25,9.36,0,Queen
1,0.512820513,1,44,-73.94,0,King
0,78.57142857,11,52,0,0,Pawn
1,2.917771883,11,23,-19.62,0,Queen
0,11.98501873,32,27,10.53,0,Queen
0,13.58695652,25,22,-21.62,0,Rook
1,1.6,4,39,-14.39,0,King
0,0.421940928,1,39,11.09,0,Rook
1,6.324110672,16,34,9.68,1,Rook
0,0.561797753,2,29,-6.91,1,Pawn
0,5.555555556,6,40,10.75,1,Rook
0,42.10526316,16,36,8.38,0,Queen
1,3.663003663,10,37,-9.85,0,Bishop
1,0.432900433,2,32,-11.27,0,Rook
1,1.818181818,2,47,-6.74,1,Rook
0,0.235849057,1,21,8.26,0,Queen
0,1.038961039,4,29,-8.6,0,King
1,0.696055684,3,25,-17.06,0,Rook
0,0.755667506,3,28,6.85,0,Pawn
0,2.517985612,7,36,11.04,0,Bishop
1,0.196850394,1,18,-7.64,0,Bishop
0,0.21141649,1,27,-19.27,0,Pawn
0,1.388888889,6,22,2.51,0,Rook
1,2.325581395,6,29,-13.19,0,Queen
0,12.30283912,39,23,-7.8,1,Rook
1,0.714285714,3,27,-13.62,0,Queen
0,0.214592275,1,21,-11.37,0,King
1,0.201612903,1,22,-13.51,0,Queen
1,0.333333333,1,49,-7.57,0,Pawn
0,1.5625,1,46,68.37,0,Rook
0,0.995024876,2,31,12.82,0,Rook
0,0.666666667,3,27,9.23,0,Pawn
0,5.090909091,14,25,15.62,0,Queen
1,0.378071834,2,22,-13.46,0,Bishop
0,5.612244898,11,34,24.38,0,Rook
0,2.293577982,10,22,16.83,0,Bishop
1,1.910828025,9,22,-7.84,1,Pawn
1,3.401360544,10,25,6.85,0,Queen
0,0.446428571,1,28,24.71,0,Rook
1,2.888888889,13,27,3.55,0,Knight
1,2.040816327,7,37,-8.22,0,Queen
1,1.083032491,3,41,-8.69,0,Rook
0,0.606060606,2,22,14.32,0,Knight
0,7.5,27,22,6.61,1,Knight
0,5.970149254,8,28,8.56,0,King
0,6.896551724,20,40,0.72,1,Rook
1,2.099737533,8,36,-6.55,0,Rook
1,1.090909091,3,23,-12.75,0,Bishop
1,0.726392252,3,30,-9.58,0,Bishop
1,3.313253012,11,28,-20.69,1,Knight
0,0.925925926,3,26,9.82,0,Rook
0,1.704545455,6,20,21.71,0,Queen
1,2.137767221,9,28,0.74,1,Bishop
1,0.587084149,3,12,-8.47,0,Bishop
0,0.573065903,2,23,17.86,0,Bishop
0,0.662251656,1,57,-70.91,1,King
0,0.472813239,2,59,0,0,Queen
1,17.94871795,35,23,2.46,1,Rook
0,2.777777778,11,21,-15.24,0,Queen
0,8.823529412,3,63,0,1,King
0,0.649350649,3,22,15.4,0,Queen
1,1.871657754,7,20,-5.92,0,Queen
0,0.787401575,3,33,7.6,1,King
1,36.66666667,55,20,-8.38,0,Rook
1,0.366972477,2,13,-3.89,0,Knight
0,0.760456274,2,41,9.61,0,Rook
0,1.113172542,6,17,7.47,0,Knight
1,0.622406639,3,23,-8.95,0,Rook
1,0.466200466,2,28,-78.7,0,Pawn
1,0.97323601,4,24,-9.84,0,Knight
0,0.440528634,2,44,57.85,0,Queen
0,1.880877743,6,24,-17.81,0,Queen
0,2.828282828,14,19,-5.84,1,Knight
0,0.583657588,3,19,8.76,0,Bishop
1,10.08403361,36,18,-10.68,0,Rook
1,2,3,31,-13.08,0,Knight
1,2.033898305,6,36,-9,0,Rook
0,0.45045045,1,65,0,0,King
0,0.511508951,2,27,9.64,1,Rook
0,8.542713568,17,33,14.7,0,King
0,0.429184549,2,20,8.89,0,Rook
1,5.844155844,18,29,-6.23,0,Pawn
1,8.810572687,20,29,10.31,0,Bishop
0,6.52173913,3,49,9.95,1,Queen
1,3.463203463,8,22,19.53,0,King
1,100,1,46,-8.61,1,King
0,0.483091787,1,59,0,0,King
0,2.621722846,7,32,10.68,0,Bishop
1,100,1,64,-0.09,0,Rook
0,0.617283951,1,38,71.34,0,Queen
1,0.210970464,1,27,-10.78,0,Knight
0,2.919708029,8,54,4.76,1,Rook
0,0.206185567,1,28,-10.35,0,Rook
0,0.519480519,2,35,14.39,0,Queen
0,1.485148515,3,47,68.95,0,Rook
1,6.849315068,15,36,-3.83,0,Rook
1,0.740740741,2,40,10.43,1,Knight
0,1.956521739,9,18,9,0,Queen
0,0.451467269,2,19,20.76,0,Queen
0,24.3902439,20,34,9.69,0,Bishop
1,1.3671875,7,14,19.54,0,Queen
1,1.707317073,7,16,-7.87,0,Rook
0,1.054852321,5,23,17.18,0,Queen
0,5.263157895,9,25,8.33,0,Pawn
0,0.367647059,1,43,74.09,0,Pawn
0,0.904977376,2,56,7.78,0,Queen
1,0.181488203,1,24,-18.93,0,Queen
1,0.376647834,2,14,-18.42,0,Bishop
0,2.849740933,11,20,4.75,0,Rook
1,0.473933649,2,20,-14.16,0,Bishop
1,9.365558912,31,22,-13.36,0,Knight
0,0.392156863,1,34,-11.58,0,King
0,0.322580645,1,26,14.62,0,Knight
1,1.440329218,7,21,-6.52,0,Bishop
1,50,1,51,0,0,Rook
0,0.598802395,3,21,8.23,0,Pawn
0,2.040816327,7,29,7.96,0,Rook
0,0.539568345,3,13,-5.36,0,Pawn
1,0.395256917,1,60,0,0,King
0,65.2173913,15,64,0,0,King
1,0.894854586,4,27,-12.23,0,Pawn
1,1.165501166,5,22,17.84,0,Queen
0,9.178743961,19,25,16.87,0,Knight
0,0.506329114,2,19,16.76,0,Bishop
1,5,21,21,7.93,0,Pawn
1,0.42462845,2,14,-11.15,0,Queen
1,0.884955752,1,64,0,0,King
1,0.539568345,3,14,-8.46,0,Knight
0,0.591715976,2,42,0,0,King
0,0.968992248,5,19,10.53,0,Knight
0,2.319587629,9,25,12,0,Bishop
0,1.604278075,3,41,18.5,1,Rook
1,0.519480519,2,37,-8.07,0,Rook
1,1.339285714,6,21,-7.38,0,Rook
1,0.516795866,2,24,1.25,0,Queen
1,1.365187713,8,5,0.42,0,Queen
1,1.34529148,3,42,-9.23,0,Rook
0,2.506963788,9,30,6.43,0,Rook
0,1.840490798,6,17,3.22,1,Rook
0,Inf,1,93,0,0,King
0,1.393728223,4,25,12.15,0,Queen
1,2.348993289,7,25,-10.51,0,Queen
1,1.408450704,1,40,9.31,1,Pawn
1,2.926829268,12,23,-7.54,0,Queen
1,0.525394046,3,11,-3.02,0,Knight
0,2.985074627,2,60,0,0,King
1,0.694444444,1,30,-1.75,0,Rook
1,0.366972477,2,16,-0.12,0,Bishop
1,0.692041522,2,25,-3.03,1,Pawn
1,3.201970443,13,24,-8.36,1,King
1,1.380670611,7,19,6.69,0,Rook
1,1.128668172,5,20,-6.36,0,Bishop
1,1.050420168,5,20,-7.15,0,Knight
0,2.07253886,4,29,9.72,0,Knight
1,8.860759494,7,39,-3.95,0,Knight
0,2.395209581,4,41,0.31,1,King
1,3.167420814,14,15,0.14,0,Knight
0,2.083333333,7,28,-11.44,0,Rook
1,2.169625247,11,9,-3.05,0,Queen
0,0.289855072,1,36,3.94,0,Knight
1,3.95480226,7,53,-8.17,0,Bishop
0,0.56710775,3,16,11.73,0,Queen
1,0.243309002,1,26,-8.72,0,Rook
1,0.415800416,2,21,-9.65,0,Rook
1,0.826446281,2,49,0,0,Bishop
0,1.408450704,1,41,66.62,0,King
1,1.829268293,9,12,-12.39,0,Queen
1,0.198412698,1,30,-6.62,0,Bishop
1,0.218818381,1,22,-13.78,0,Queen
1,1.724137931,7,22,-4.58,0,Bishop
1,1.639344262,3,65,0,0,King
0,2.786377709,9,30,-12.77,0,Knight
0,3.714285714,13,26,-9.4,0,Queen
0,1.606425703,8,12,8.23,0,Pawn
0,1.27388535,2,64,8.99,1,Rook
1,0.261096606,1,45,-8.71,0,Pawn
1,3.324099723,12,30,-11.83,0,Queen
0,0.43956044,2,22,8.75,0,Knight
0,24.63768116,34,39,9.87,1,Pawn
0,0.533333333,2,31,76.16,0,Rook
0,2.670623145,9,20,8.37,0,Knight
1,7.407407407,2,27,-15.82,0,Rook
0,0.468384075,2,27,11.15,0,Queen
0,0.952380952,4,30,16.55,0,Rook
1,0.660792952,3,24,-13.65,0,Queen
1,9.210526316,7,49,-8.17,0,Pawn
1,1.5625,2,32,-8.88,1,Pawn
0,8.936170213,21,26,9.05,0,Rook
1,0.835654596,3,25,-6.23,0,Bishop
0,2.156862745,11,16,8.23,0,Bishop
1,0.949367089,3,38,-11.42,0,Rook
0,0.466200466,2,29,7.18,0,Knight
0,1.45631068,6,24,12.33,0,Knight
1,0.438596491,1,32,-10.92,0,Pawn
1,0.524934383,2,37,-9.23,0,Pawn
1,0.336700337,1,55,0,0,King
1,5.705705706,19,30,-8.67,0,Pawn
1,5.590062112,9,44,5.48,1,Rook
1,1.550387597,4,34,-6.28,0,Pawn
0,3.157894737,6,37,-1.15,1,Rook
1,6.333333333,19,27,-7.28,0,Queen
1,0.859598854,3,46,-11.5,0,Pawn
0,8.895705521,29,22,0.16,0,Rook
0,1.945525292,5,37,11.58,0,Knight
0,2.192982456,10,17,10.87,0,Knight
0,1.529636711,8,12,11.67,0,Bishop
0,0.408163265,2,23,8.03,0,Pawn
0,0.740740741,4,19,9.13,0,Pawn
1,6.970509383,26,25,13.1,0,Pawn
0,8.219178082,12,28,12.15,0,Bishop
0,0.678733032,3,29,-9.28,0,Pawn
1,1.507537688,6,21,14.54,0,King
1,3.831417625,10,31,-9.6,0,Pawn
1,0.70754717,3,32,-10.82,0,Rook
0,1.212121212,6,17,15.38,0,Rook
0,4.905660377,13,22,8.6,0,Rook
1,2.816901408,2,55,-7.39,0,Queen
0,3.191489362,12,32,20.85,0,Rook
1,0.574712644,3,14,-12.3,0,Pawn
1,3.937007874,5,43,-7.47,0,King
0,0.173310225,1,13,6.59,0,Bishop
0,1.886792453,3,54,18.13,0,King
1,0.884955752,3,32,-9.07,0,King
1,3.571428571,4,40,20.05,1,King
0,2.5,2,44,-22.26,1,Knight
0,4.214559387,11,26,8.92,0,Queen
1,4.347826087,4,42,0,1,Bishop
0,0.264550265,1,25,21.08,0,Queen
1,0.527704485,2,20,-29.38,0,Queen
1,3.624733475,17,14,-13.46,0,Queen
1,1.629327902,8,17,-8.84,0,Knight
1,7.297297297,27,30,-6.12,1,Pawn
0,2.054794521,3,46,1.79,0,Knight
1,2.482269504,7,28,-9.49,0,Rook
0,3.149606299,8,24,9.4,1,Pawn
0,11.11111111,15,41,9.58,1,Queen
0,0.233100233,1,19,10.35,0,Knight
1,0.373134328,2,22,-5.94,0,Pawn
0,0.357781753,2,11,3.61,0,Pawn
0,2.150537634,2,41,-9.66,1,King
0,4.285714286,18,27,8.34,0,Knight
1,2.127659574,8,32,-4.22,0,Queen
1,0.71942446,1,41,-4.54,0,Rook
1,2.083333333,4,39,-9,0,King
1,0.836820084,4,22,-9.24,0,Knight
1,3.703703704,2,27,8.76,0,Rook
0,0.956022945,5,18,8.37,1,Bishop
1,1.591511936,6,58,0,0,Pawn
0,0.224719101,1,27,10.62,0,King
0,3.571428571,7,36,67.6,1,Pawn
1,0.574712644,1,46,-10.48,0,King
0,0.233100233,1,38,10.1,0,Rook
1,2.268041237,11,21,-8.62,0,Knight
0,0.744416873,3,27,13.46,0,Bishop
1,1.398601399,6,18,-13.47,0,Pawn
0,0.190114068,1,26,8.87,0,Queen
1,0.336700337,2,6,-10.92,0,Queen
0,1.19047619,5,28,15.97,0,Bishop
1,3.875968992,5,35,-23.26,0,Pawn
1,1.02739726,6,8,0.4,1,Bishop
0,1.393728223,4,23,13.54,0,Knight
1,3.164556962,10,22,-11.05,0,Bishop
0,0.510204082,2,45,59.95,0,Rook
1,1.518438178,7,24,-22.21,0,Queen
1,2.135231317,6,39,-7.98,0,King
0,0.581395349,2,53,-8.94,0,King
1,0.680272109,3,24,-9.62,0,Queen
0,1.030927835,5,19,-6.39,0,King
1,1.766004415,8,24,-13.13,0,Rook
1,50.81081081,94,29,-12.38,0,Queen
0,0.881057269,4,19,15.46,0,Queen
0,11.38211382,42,29,8.68,0,Bishop
1,1.260504202,6,25,-12.35,0,Rook
1,0.483091787,2,43,-8.51,0,Queen
1,0.350262697,2,19,12.59,0,Rook
0,1.960784314,7,32,12.22,0,Queen
0,0.210970464,1,31,11.39,0,Bishop
0,0.540540541,1,33,8.76,0,Rook
1,1.98019802,4,54,-9.13,0,Queen
0,2.934537246,13,20,11.3,0,Queen
0,8.620689655,10,41,8.65,0,Knight
1,2.643171806,12,18,-7.02,0,King
0,0.793650794,2,41,5.7,0,Knight
1,0.202020202,1,13,-2.26,0,Queen
0,1.287553648,3,50,9.95,1,Pawn
1,9.523809524,4,76,-0.56,1,King
0,0.571428571,2,21,7.11,0,Pawn
1,9.633027523,21,25,-10.13,0,Pawn
0,200,2,89,0,0,King
0,2.34741784,5,41,5.53,1,Bishop
1,2.054794521,6,35,-9.28,0,Knight
0,1.714285714,9,17,11.32,0,Knight
1,13.44537815,16,29,-8.63,0,Rook
1,0.239808153,1,43,-76.79,0,Rook
0,0.668896321,2,29,10,0,Queen
0,16,24,51,0,0,King
1,9.795918367,24,24,-3.58,0,King
0,0.697674419,3,33,10.27,0,Rook
0,0.668151448,3,27,9.97,0,Bishop
1,0.99009901,3,30,-12.77,0,King
1,4.709141274,17,19,12.63,0,Rook
1,10.46831956,38,26,17.14,0,Pawn
1,3.162055336,8,32,-1.51,1,Queen
0,0.766283525,2,48,67.28,0,King
0,0.457665904,2,27,9.46,0,Rook
0,1.181102362,6,20,7.08,0,Bishop
1,2,6,40,-66.8,0,Rook
0,26.66666667,8,48,4.02,1,Queen
1,2.173913043,8,23,-5.08,0,King
0,1.25,5,33,8.7,0,Pawn
1,2.75862069,8,42,-12.55,1,Queen
0,1000,10,47,-8.74,0,Rook
1,0.735294118,1,39,9.16,1,King
1,1.41509434,6,21,13.23,0,Rook
0,0.574712644,2,31,10.13,0,Bishop
1,5,12,29,-12.17,0,Knight
0,1.785714286,4,37,16.43,0,King
0,1.22324159,4,29,40.15,0,Rook
1,8.333333333,1,64,0,0,Rook
1,0.495049505,1,41,0,0,King
1,0.757575758,3,29,-8.06,0,Knight
1,1.449275362,7,13,-16.98,0,Bishop
1,2.542372881,6,49,-0.07,1,Rook
1,0.81300813,3,25,-20.18,0,Pawn
1,0.178253119,1,18,-1.06,0,Knight
1,1.090909091,3,25,-11.56,0,Knight
1,0.892857143,4,26,-12.14,0,Bishop
1,0.343642612,1,40,-8.76,0,Rook
1,1.612903226,4,44,-61.34,0,Bishop
0,1.724137931,2,32,9.6,0,Queen
0,1.769911504,4,27,34.33,1,Queen
1,0.198412698,1,23,8.53,0,Pawn
1,2.158273381,3,43,-74.36,0,Queen
0,2.657807309,8,28,14.05,0,Queen
0,2.641509434,7,51,59.11,0,King
1,6.349206349,4,31,6.62,0,King
1,2.189781022,6,33,-10.15,0,Rook
1,2.477477477,11,17,-9.17,0,Queen
1,0.594059406,3,24,-11.3,0,Knight
1,2.120141343,6,17,-1.15,0,Knight
1,3.790087464,13,31,-20.62,0,Rook
0,3.20855615,12,22,15.44,0,Knight
0,2.904564315,7,32,8.23,0,Bishop
0,0.245098039,1,23,11.49,0,Queen
0,11.94029851,8,30,-8.36,1,Rook
1,6.091370558,24,20,7.61,0,Rook
0,0.469483568,1,49,5.03,0,Bishop
1,0.99009901,4,23,12.07,0,Knight
0,0.638297872,3,17,12.42,0,Knight
0,0.952380952,3,51,-61.93,0,King
0,2.183406114,5,34,7,0,Bishop
1,0.674157303,3,41,-10.18,0,King
0,8.910891089,9,44,7.75,0,Rook
1,0.558659218,2,25,-16.24,0,Pawn
1,1.384083045,4,26,-16.58,0,Queen
1,0.704225352,3,18,-15.12,0,Queen
0,1.666666667,5,33,5.13,1,King
1,0.717703349,3,14,-15.54,0,Queen
0,0.806451613,2,75,0,0,King
0,3.018867925,8,40,6.62,0,Knight
1,0.757575758,4,15,-9.37,0,Queen
0,51.96850394,66,30,10.15,0,Bishop
1,3.65448505,11,23,-7.84,0,King
0,1.333333333,3,32,13.69,0,Knight
0,1.372997712,6,24,2.82,1,Bishop
1,0.45045045,1,41,-7.07,1,Pawn
0,1.526717557,2,69,72.3,0,King
1,0.272479564,1,47,0,0,King
0,0.316455696,1,75,0,0,King
1,0.789473684,3,20,12.38,0,Queen
0,0.343642612,1,70,-0.23,1,King
1,3.053435115,4,36,-8.76,0,Bishop
1,5.633802817,12,46,0.97,1,Knight
0,0.217391304,1,27,9.65,0,Queen
0,0.179856115,1,14,8,0,Bishop
1,0.793650794,2,54,-60.65,0,King
0,1.01010101,3,27,3.28,1,Knight
1,0.900900901,4,20,-13.69,0,Queen
1,0.917431193,1,37,-9.63,1,Rook
1,0.588235294,2,28,-10.43,0,Bishop
1,3.539823009,4,45,16.44,0,Queen
1,1.744186047,3,52,0,0,King
1,6.434316354,24,19,12.33,0,Queen
0,0.595238095,2,35,6.79,0,Bishop
0,1.913875598,4,25,-28.02,0,Knight
0,0.618556701,3,13,7.16,0,Rook
0,2.099737533,8,25,5.77,0,Queen
0,1.744186047,6,20,8.8,0,Knight
1,1.428571429,5,41,5.45,0,King
1,3.465346535,7,38,-9.85,0,Pawn
0,0.773694391,4,35,5.71,0,Rook
0,8.333333333,21,32,10.98,0,Knight
1,3.812316716,13,25,-6.01,1,Queen
0,0.904977376,2,26,-13.23,0,Pawn
1,1.401869159,3,24,-14.65,0,Knight
1,3.097345133,7,32,-8.53,0,Rook
1,2.608695652,6,37,-8.74,0,Bishop
0,1.058201058,4,24,6.38,0,Knight
1,0.627615063,3,24,-5.06,0,Knight
1,4.04040404,4,51,-13.53,1,King
0,0.836820084,2,71,0,0,King
0,0.62305296,2,22,-6.15,0,King
1,0.36101083,1,39,-29.24,0,King
1,1.971326165,11,7,1.75,0,Knight
1,1.773049645,5,25,-7.97,0,Bishop
0,8.727272727,24,30,-9.92,0,Pawn
1,1.077586207,5,23,-19.27,0,Queen
1,1.061571125,5,19,-11.26,0,Bishop
1,2.519379845,13,14,-6.77,0,Knight
0,5.142857143,18,25,5.55,0,Bishop
0,7.692307692,23,35,-6.67,0,Bishop
0,2.777777778,11,22,20.37,0,Bishop
1,2.247191011,12,12,-10.33,0,Knight
0,3.246753247,10,14,5.46,0,Knight
1,2.304147465,10,22,-8.07,1,Bishop
0,0.987654321,4,34,8.55,0,Rook
0,0.470588235,2,19,0,0,Bishop
0,17.94871795,14,35,9.23,0,Bishop
0,6.481481481,14,40,60.73,0,Knight
1,2.247191011,4,33,-9.6,0,Rook
0,2.597402597,2,72,0,0,King
0,0.269541779,1,29,17.08,0,Rook
0,2.651515152,7,42,8.54,1,Knight
0,0.632911392,3,15,7.01,0,Bishop
1,10,1,41,0,0,Queen
0,1.069518717,2,36,10.18,0,Knight
1,1.785714286,1,44,-16.25,1,Queen
0,0.798403194,4,20,9.69,0,Queen
0,0.696055684,3,15,6.6,0,Bishop
1,0.477326969,2,33,-7.44,0,Rook
0,5.376344086,10,23,-2.66,1,Rook
1,1.075268817,1,60,-8.11,0,Pawn
1,12.42038217,39,31,5.53,0,Rook
0,4.615384615,6,33,62.69,0,Rook
0,1.216545012,5,25,8.67,1,Bishop
1,0.275482094,1,28,-11,0,Pawn
0,6.41025641,20,27,14.17,0,Queen
1,1.226993865,4,23,-7.1,0,Bishop
0,2.127659574,8,27,16.05,0,Queen
1,4.464285714,10,29,-15.84,0,Knight
0,5.263157895,5,36,12.59,0,Knight
1,2.840909091,5,42,-10.23,0,Bishop
1,0.479616307,2,25,-11.55,0,Knight
1,0.408997955,2,19,-8.75,0,Knight
0,1.935483871,6,20,-0.53,0,Rook
0,1.886792453,3,56,6.99,1,King
0,0.470588235,2,20,8.06,0,Queen
1,0.403225806,2,24,-11.62,0,Queen
1,0.940438871,3,21,-27.26,0,Pawn
0,2.840909091,5,28,13.67,0,Rook
0,0.249376559,1,17,9.14,0,Bishop
1,1.380670611,7,18,-7.08,0,Pawn
1,1.302931596,4,21,12,0,Pawn
0,2.134146341,7,40,2.84,0,King
1,1.464435146,7,27,14.14,0,Bishop
1,1.347708895,5,19,-9.48,0,Bishop
1,2.994011976,5,43,-16.06,0,Rook
0,6.060606061,2,80,0.13,1,King
0,0.321543408,1,56,55.31,0,Pawn
1,3.125,2,34,85.83,1,Knight
0,1.092896175,4,40,8.51,0,Rook
1,2.268431002,12,11,20.31,0,King
0,2.44648318,8,27,19.94,0,Bishop
1,0.347826087,2,8,-9.23,0,Queen
0,0.664451827,2,43,10.87,0,Bishop
0,1.639344262,3,36,8.64,0,Knight
1,1.369863014,5,27,-64.04,0,Rook
0,0.37037037,1,31,10.08,0,Rook
1,0.376647834,2,16,-8.36,0,Pawn
0,1.659751037,4,32,15.62,0,King
1,0.336700337,1,37,-6.99,0,Pawn
0,0.689655172,3,33,9.92,0,Bishop
1,8.695652174,36,19,-14.76,0,Bishop
1,0.619834711,3,27,-7.09,0,Rook
0,2.281368821,6,32,19.88,0,Queen
1,0.920245399,3,36,9.65,1,King
1,0.554528651,3,19,-5.92,0,Knight
0,0.420168067,1,43,0,1,Pawn
1,0.602409639,1,49,-65.55,0,Rook
1,1.047120419,4,17,-10.62,0,Pawn
0,1.687763713,8,15,9.02,0,Knight
1,1.767676768,7,43,-6.08,0,Rook
1,0.602409639,3,25,-10.36,0,Knight
1,2.843601896,12,22,-1.95,0,Queen
1,2.912621359,6,30,-1.69,0,Bishop
0,0.900900901,2,43,8.15,1,Bishop
0,2.615694165,13,14,-10.61,0,Queen
0,4.597701149,4,28,10.23,0,Queen
1,0.357142857,1,46,-0.18,0,Pawn
1,4.635761589,7,55,-9.75,0,Pawn
1,0.247524752,1,26,-74.37,0,Queen
0,0.411522634,2,26,10,0,Knight
1,4.981549815,27,4,0.35,1,Knight
0,1.312335958,5,28,23.69,0,Rook
1,9.62962963,13,34,-7.48,0,King
0,0.366972477,2,12,7.08,0,Bishop
0,1.298701299,2,36,5.63,1,Rook
1,0.829875519,4,26,-7.38,0,Bishop
0,1.054852321,5,22,7.76,0,Rook
1,4.787234043,9,36,-9.89,0,Rook
0,0.972762646,5,13,8.09,0,Bishop
